Restaurant ID,Restaurant_Name,Country Code,City,Address,Locality,Locality Verbose,lon,lat,Cuisines,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
308868,Bhappe Di Hatti,1,New Delhi,"Main Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0965905,28.6380699,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18372667,Bhatura King,1,New Delhi,"Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0954179,28.636751,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7
310728,Bhukkadzz Point,1,New Delhi,"C-131, Ganesh Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0868116,28.6354821,Fast Food,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,7
8564,Bimbos,1,New Delhi,"Near MCD Park, Katyal Market, Ashok Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1016004,28.6374082,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,16
305486,Brothers' Bakery,1,New Delhi,"A-31, Vishnu Garden, Khyala Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1033405,28.6487302,"Fast Food, Bakery",350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,21
18485858,Chaap Nation,1,New Delhi,"11/41B, Gurudwara Road, Tilak Nagar Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.09550753,28.64003986,"North Indian, Fast Food, Afghani",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18204802,Dev Burger,1,New Delhi,"44/1, Totaram Ahuja Marg, Ashok Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0998394,28.635043,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
310254,Green Chick Chop,1,New Delhi,"179, Mukherji Park, Vishnu Garden, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1040206,28.6437138,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
310272,Green Chick Chop,1,New Delhi,"A-132, Ganesh Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0905901,28.6364554,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
302089,Hum Sabki Rasoi,1,New Delhi,"S-1/68, Old Mahavir Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0888609,28.6377331,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,26
18034071,Janki Vaishno Dhaba,1,New Delhi,"WZ 714, Tihar Village, Near Tilak Nagar Market, Government Girls Convent School, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1050287,28.6375598,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
305785,Manmohan Food Plaza,1,New Delhi,"Shop 8, New Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0962201,28.6371415,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,10
18268710,Mr.Hunger,1,New Delhi,"24B/8, Mall Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0937942,28.6368398,"Burger, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
308862,Neelma Punjabi Dhaba,1,New Delhi,"K-3, Mukaram Garden, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.097173,28.6434771,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8
308863,New Raj Kachori Bhandar,1,New Delhi,"2/17, Double Storey, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0972739,28.6374781,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,18
304319,Punjabi Ninja,1,New Delhi,"Plot 5, Anmol Vatika, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1004284,28.6407465,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,7
18198440,Radha Swami Cool Hut,1,New Delhi,"11/45 B, Gurudwara Rd, Block 11, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.095013,28.6404001,"Beverages, Ice Cream",200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
304161,Sagar Choley Bhatoorey,1,New Delhi,"Mukherji Park, Punjabi Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1006304,28.6448121,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,26
18037798,Sehyog Alpahar,1,New Delhi,"Main Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0966736,28.637326,"South Indian, Chinese",150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10
310279,South Indian Hut,1,New Delhi,"21/24, Main Road, Near Central Hospital, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0889219,28.6378234,"South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
5964,Vijay Corner,1,New Delhi,"30, Double Story Ashok Nagar, Near Metro Station, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0973882,28.6361284,"North Indian, Mughlai",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
18241496,Mithlesh Ande Wala,1,New Delhi,"Shop D-3, Fateh Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.098007,28.6342673,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,17
309695,Roti N Boti,1,New Delhi,"15/16, Mangal Bazar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0925481,28.6409492,"North Indian, Fast Food, Mughlai",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,21
308905,Annapurna Caters,1,New Delhi,"17/30, Aashirwad Complex, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0934526,28.6376488,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18312644,Ashoka's Ice Zone,1,New Delhi,"11/47, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0949112,28.6404463,"Ice Cream, Beverages",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
305238,Bikaner Sweets & Pastry Corner,1,New Delhi,"Guru Ramdas Marg, Krishna Park, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.086714,28.6388684,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
301917,Bikaner Sweets,1,New Delhi,"Near Khyala Road, Vishnu Garden, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1031722,28.6489062,"Bakery, Mithai",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18372314,Dee Pizza Hub,1,New Delhi,"WZ-139/F, Main Market, New Mahavir Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0845916,28.6344618,Pizza,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
313282,Flavors of London,1,New Delhi,"K-131/2, Mahavir Nagar, Krishna Park, Main Outer Ring Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0854345,28.6396056,"Desserts, Ice Cream, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
313103,Brown Town,1,Noida,"A-64, Opposite Sai Temple, Sector 71, Noida",Sector 71,"Sector 71, Noida",77.3771316,28.6008229,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18439544,Royal Spice,1,Noida,"Shop 4, Near Orange Pie Hotel, Main Road, Sector 66/67, Near Sector 71, Noida",Sector 71,"Sector 71, Noida",77.3798644,28.6076509,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18439541,Bikaner's,1,Noida,"Shop 3 & 4, Amrapali Princely Estate , Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3823794,28.5645097,"Mithai, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18335834,Chilli Zone,1,Noida,"Shop  29, Amrapali Princely Estate Market, Sector 76, Noida",Sector 72,"Sector 72, Noida",77.3813429,28.5664689,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,20
18383468,Cold Rock Cafe,1,Noida,"Shop 28, Amarpali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.381327,28.5663929,"Fast Food, Italian, Desserts, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,12
18351053,Cup and Cones,1,Noida,"Shop 24, Amrapali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3811864,28.5663773,Desserts,150,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,10
18411585,Desi Spice,1,Noida,"Shop 3, Sethi Arcade, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3851512,28.5646289,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,10
18382362,Food Destination,1,Noida,"Shop 10, Skytech Matrott, Sector 76,  Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3862918,28.57108,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18163938,Gangaur Sweets,1,Noida,"20-23, A Square Buiding, Opposite Global Indian International School, Sector 73, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3809101,28.5914755,"North Indian, South Indian, Chinese, Mithai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,34
312316,Handi,1,Noida,"Shop 21, Amarpali Zodiac, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3997654,28.585038,"North Indian, Chinese",850,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,8
4000344,Genuine Broaster Chicken,1,Patna,"West Boring Canal Road, Opposite Zee Saheb Super Market, Anandpuri, Patna",Anandpuri,"Anandpuri, Patna",0,0,"American, Chinese, North Indian, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,42
4000016,Bansi Vihar,1,Patna,"New Market Beside Buddha Park, Fraser Road Area, Patna",Fraser Road Area,"Fraser Road Area, Patna",85.137825,25.60803333,"South Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,111
4000277,Mainland China,1,Patna,"5th Floor, Central Mall, Fraser Road Area, Patna",Fraser Road Area,"Fraser Road Area, Patna",0,0,Chinese,1400,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,65
18369321,Pukhtaan-The Royal Taste of India,1,Patna,"5th Floor, Nutan Plaza, Bander Bagicha, Fraser Road Area, Patna",Fraser Road Area,"Fraser Road Area, Patna",0,0,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,32
4000033,The Yellow Chilli,1,Patna,"1st Floor, Hira Place, Dak Bunglow Road, Chajju Bagh, Fraser Road Area, Patna",Fraser Road Area,"Fraser Road Area, Patna",85.13588611,25.61034722,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,150
18279982,Indian Summer Cafe,1,Patna,"Satya Narain Building, Exhibition Road, Golambar, Patna",Golambar,"Golambar, Patna",85.14262542,25.6097878,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,16
4000004,KFC,1,Patna,"Ground floor, Regent Theatre, Opposite East Gandhi Maidan, Golambar, Patna",Golambar,"Golambar, Patna",85.14649167,25.6172,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,49
4000269,McDonald's,1,Patna,"BR Patna Elphinstone, Elphinstone Picture Palace , East Gandhi Maidan, Golambar, Patna",Golambar,"Golambar, Patna",85.148632,25.617912,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,60
4000027,Biryani Mahal,1,Patna,"Near Buddha Marg, Kotwali Chauraha, Golambar, Patna",Golambar,"Golambar, Patna",85.13382778,25.61042222,"Biryani, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,99
4000081,Spice Court - Hotel Maurya,1,Patna,"Hotel Maurya, South Gandhi Maidan, Lodipur, Patna","Hotel Maurya, Lodipur","Hotel Maurya, Lodipur, Patna",85.142028,25.615025,"North Indian, Continental, Chinese, South Indian",1600,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,43
4000069,Angeethi,1,Patna,"101, Gharonda Complex, Jagdeo Path Crossing, Bailey Road, Khajpura, Patna",Khajpura,"Khajpura, Patna",85.074775,25.60662778,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,45
4000294,Red Chilli,1,Patna,"Opposite Allahabad Bank, Ramnagri Mor, Ashiana Digha Road, Khajpura, Patna",Khajpura,"Khajpura, Patna",85.08215654,25.61355147,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,69
4000001,Pind Balluchi,1,Patna,"16th-18th Floor, Biscomaun Tower, Gandhi Maidan, Lodipur, Patna",Lodipur,"Lodipur, Patna",85.14115833,25.61704444,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,162
4000030,Raj Rasoi,1,Patna,"Twin Tower Hathwa, South Gandhi Maidan, Lodipur, Patna",Lodipur,"Lodipur, Patna",85.14343889,25.61583889,"North Indian, South Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,74
4000018,Kapil Dev's Eleven,1,Patna,"Lower Ground Floor, Dumraow Kothi, Frazer Road, Lodipur, Patna",Lodipur,"Lodipur, Patna",85.13806111,25.61098056,"North Indian, Chinese, Finger Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,107
4000222,Sri Basant Vihar,1,Patna,"Maurya Lok Complex, Fraser Road Area, Patna","Maurya Lok, Fraser Road Area","Maurya Lok, Fraser Road Area, Patna",85.13407222,25.61011389,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,75
4000031,17 Degrees,1,Patna,"6th Floor, P&M Mall, Patliputra Colony, Patna",Patliputra Colony,"Patliputra Colony, Patna",85.106207,25.634209,"North Indian, Chinese, Continental, Italian",1200,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,151
4000015,Nirvana,1,Patna,"Bhagwathi Saran Enclave, Boring Road, Near JP Hospital, Boring Road Sri Krishnapuri, Sri Krishnapuri, Patna",Sri Krishnapuri,"Sri Krishnapuri, Patna",85.11631667,25.61403056,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,61
4000007,Roti Restaurant,1,Patna,"Opposite A.N College, Boring Road, Sri Krishnapuri, Patna",Sri Krishnapuri,"Sri Krishnapuri, Patna",85.11401389,25.62067778,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,64
18343124,Swaaddesh,1,Patna,"2nd floor, chandra complex, above manyavar, boring road, Sri Krishnapuri, Patna",Sri Krishnapuri,"Sri Krishnapuri, Patna",85.1154613,25.61552768,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,45
3700010,Auroville Bakery,1,Puducherry,"Kuilapalayam, Auroville, Puducherry",Auroville,"Auroville, Puducherry",79.834825,11.989991,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,173
3700009,Tanto Pizzeria,1,Puducherry,"Main Road, Near Iyyanar Koil Kullapalyam, Auroville, Puducherry",Auroville,"Auroville, Puducherry",79.82895,11.99078611,"Pizza, Italian",1000,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,513
18427467,The Smoothie Bar,1,Puducherry,"26, Sri Aurobindo Street, Mission Street Crossing, Heritage Town, Puducherry",Heritage Town,"Heritage Town, Puducherry",79.83147883,11.93819039,"Desserts, Beverages, Juices",250,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,36
3700024,Le Club,1,Puducherry,"Hotel De Pondicherry, 38, Dumas Street, White Town, Puducherry","Hotel De Pondicherry, White Town","Hotel De Pondicherry, White Town, Puducherry",79.83385556,11.92587222,"French, Continental, North Indian",1400,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,328
3700056,Cafe Ole,1,Puducherry,"319, Mission Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.83015556,11.92994722,"Cafe, Continental",700,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,199
3700408,Italize,1,Puducherry,"137, 1st Floor, Mission Street (kosakadai street cutting), MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.83134832,11.93648771,"Pizza, Italian",600,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,97
3700017,The Pasta Bar Veneto,1,Puducherry,"248, Mission Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.83013889,11.92996111,Italian,900,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,275
3700050,Baker Street,1,Puducherry,"123, Bussy Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.829584,11.929275,"Bakery, French",400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,791
3700041,Zuka Choco-la,1,Puducherry,"319, Mission Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.830194,11.929842,Desserts,300,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,656
3700387,Bay of Buddha -  The Promenade,1,Puducherry,"The Promenade, 23, Goubert Avenue, White Town, Puducherry","The Promenade, White Town","The Promenade, White Town, Puducherry",79.8358,11.9331,"Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,189
3700036,Blueline - The Promenade,1,Puducherry,"The Promenade, 23, Goubert Avenue, White Town, Puducherry","The Promenade, White Town","The Promenade, White Town, Puducherry",79.83575556,11.93315278,"North Indian, Seafood, South Indian, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,192
3700049,Villa Shanti,1,Puducherry,"Villa Shanti, 14, Suffren Street, White Town, Puducherry","Villa Shanti, White Town","Villa Shanti, White Town, Puducherry",79.833191,11.929698,Continental,1500,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,535
3700069,Le Cafe,1,Puducherry,"Beach Road, Near Gandhi Statue, White Town, Puducherry",White Town,"White Town, Puducherry",79.83570833,11.93154444,Cafe,450,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,875
3700160,Spice Route,1,Puducherry,"6, Rue Bussy Street, Romain Rolland Street Cutting, White Town, Puducherry",White Town,"White Town, Puducherry",79.83363356,11.92877274,"Continental, North Indian, Finger Food",1200,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average,228
18378803,#Dilliwaala6,1,Puducherry,"6, Rue De La Marine, White Town, Puducherry",White Town,"White Town, Puducherry",79.83481014,11.9365319,North Indian,800,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,124
3700051,Cafe des Arts,1,Puducherry,"10, Suffren Street, White Town, Pondicherry",White Town,"White Town, Puducherry",79.83331944,11.93021111,Cafe,800,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,298
3700037,Le Dupleix,1,Puducherry,"5, Rue De La Caserne, White Town, Puducherry",White Town,"White Town, Puducherry",79.83376389,11.93104444,"North Indian, French, Continental",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,456
3700019,Rendezvous Cafe Restaurant,1,Puducherry,"30, Rue Suffren, White Town, Puducherry",White Town,"White Town, Puducherry",79.83258056,11.92859167,"Goan, Mangalorean, Continental, French",1200,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,225
3700021,The Indian Kaffe Express,1,Puducherry,"3, Rue Dumas Street, Near IG Office, White Town, Puducherry",White Town,"White Town, Puducherry",79.8348,11.93036667,Cafe,550,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,495
3700561,Gelateria Montecatini Terme,1,Puducherry,"Goubert Avenue, Next To Alliance Francaise, White Town, Puducherry",White Town,"White Town, Puducherry",79.83419167,11.92598889,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,163
6508323,The Urban Foundry,1,Pune,"1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune","Balewadi High Street, Balewadi","Balewadi High Street, Balewadi, Pune",73.77472289,18.5691562,"North Indian, Asian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.5,Dark Green,Excellent,1099
18383095,Teddy Boy,1,Pune,"9th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune",Baner,"Baner, Pune",73.80485516,18.5514399,"North Indian, Continental, Finger Food",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,507
18378852,Effingut Brewerkz,1,Pune,"4, Deron Heights, Next to Ranka Jewellers, Baner, Pune",Baner,"Baner, Pune",73.7982064,18.554382,"Continental, North Indian, Mughlai, Burmese",2000,Indian Rupees(Rs.),No,Yes,No,No,4,4.3,Green,Very Good,375
13231,Le Plaisir,1,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,"Deccan Gymkhana, Pune",73.83842938,18.51420998,"European, Desserts",1000,Indian Rupees(Rs.),No,No,No,No,3,4.8,Dark Green,Excellent,2510
18354483,Farzi Cafe,1,Pune,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune",Kalyani Nagar,"Kalyani Nagar, Pune",73.9051007,18.5436256,Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,868
18383076,Mineority By Saby,1,Pune,"Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune",Kalyani Nagar,"Kalyani Nagar, Pune",73.90433729,18.54625752,"North Indian, North Eastern, Continental",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,306
6505309,The Little Next Door,1,Pune,"D-10, Central Avenue, Kalyani Nagar, Pune",Kalyani Nagar,"Kalyani Nagar, Pune",73.90062645,18.54694697,"Finger Food, Italian, Spanish, Greek",1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,1143
6504409,Effingut Brewerkz,1,Pune,"End of Lane Number 6, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune",73.89852025,18.53408003,"Continental, North Indian, Mughlai, Burmese",1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,1531
18350020,Kargo,1,Pune,"Shop 1&2, Marvel Alaina, Lane  8, Near Godrej Nature's Basket, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune",73.89648478,18.53656175,"Charcoal Grill, Italian, North Indian, European, Indonesian, Thai",900,Indian Rupees(Rs.),Yes,No,No,No,2,4.4,Green,Very Good,635
6508117,Saut��ed Stories,1,Pune,"Plot 5, Between Lane 5/6, North Main Road, Opposite Wellness Forever, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune",73.897902,18.53929933,"Cafe, Italian, Continental",850,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,583
18417624,The Sassy Spoon,1,Pune,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune",73.899315,18.533811,"European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,140
6505564,German Bakery Wunderbar,1,Pune,"153/A, Varun Complex, Near Demech House, Law College Road, Pune",Law College Road,"Law College Road, Pune",73.83054703,18.52001645,"Italian, German, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,1583
11371,Chili's,1,Pune,"UG 49, Phoenix Market City, Nagar Road, Viman Nagar, Pune","Phoenix Market City, Viman Nagar","Phoenix Market City, Viman Nagar, Pune",73.9166191,18.5624502,"Mexican, American, Tex-Mex",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.5,Dark Green,Excellent,1439
11807,Barbeque Nation,1,Pune,"3rd Floor, R Deccan Mall, Near Deccan Gymkhana, JM Road, Pune","R Deccan Mall, JM Road","R Deccan Mall, JM Road, Pune",73.84252679,18.51621575,"North Indian, Mughlai",1700,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,2847
18292672,Blue Water,1,Pune,"Punawale, Near Basket Bridge,Off Aundh-Ravet BRT, Ravet, Pune",Ravet,"Ravet, Pune",73.75108123,18.63621513,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,487
6507461,Agent Jack's Bar,1,Pune,"Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune",Senapati Bapat Road,"Senapati Bapat Road, Pune",73.8303275,18.5367185,"Continental, North Indian, Italian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,1531
6507967,Tales & Spirits,1,Pune,"Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune",Senapati Bapat Road,"Senapati Bapat Road, Pune",73.8289719,18.5309626,"Italian, Continental, Cafe",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.1,Green,Very Good,997
6506206,18 Degrees Resto Lounge,1,Pune,"8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune","Spot 18 Mall, Pimple Saudagar","Spot 18 Mall, Pimple Saudagar, Pune",73.785901,18.59348149,"North Indian, Mediterranean, Chinese",2100,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.6,Yellow,Good,1566
6507495,Apache,1,Pune,"Shop 3, Turning Point, Behind Phoenix Mall, Viman Nagar, Pune",Viman Nagar,"Viman Nagar, Pune",73.9153669,18.5639345,Finger Food,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,377
18441490,Barbeque Ville,1,Pune,"257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",Wakad,"Wakad, Pune",73.7735722,18.5927182,North Indian,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,208
2700001,Hot Lips,1,Ranchi,"Near Chandini Chowk, Kanke Road, Gandhi Nagar, Ranchi",Gandhi Nagar,"Gandhi Nagar, Ranchi",85.31684167,23.41679167,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,65
